id	word	answerJa	family	pos	unit	order
rather	rather	むしろ	rather	verb	core	2564
reduce	reduce	減らす	reduce	verb	core	2565
relevant	relevant	関連する	relevant	verb	core	2566
ratio	ratio	比率	ratio	noun	core	2567
reliable	reliable	信頼できる	reliable	adjective	core	2568
rational	rational	合理的	rational	adjective	core	2569
reduction	reduction	削減	reduction	noun	core	2570
reliance	reliance	依存	reliance	noun	core	2571
rationalism	rationalism	合理主義	rational	noun	core	2572
reef	reef	サンゴ礁	reef	noun	core	2573
relief	relief	救済	relief	noun	core	2574
rationalize	rationalize	合理化する	rational	verb	core	2575
refer	refer	参照してください	refer	verb	core	2576
relieve	relieve	和らげる	relieve	verb	core	2577
raw	raw	生の	raw	adjective	core	2578
reference	reference	参照	refer	noun	core	2579
religion	religion	宗教	religion	noun	core	2580
ray	ray	光線	ray	noun	core	2581
refine	refine	洗練する	refine	verb	core	2582
religious	religious	宗教的な	religious	adjective	core	2583
react	react	反応する	react	verb	core	2584
refined	refined	洗練された	refined	verb	core	2585
refinement	refinement	洗練	refine	noun	core	2586
reluctance	reluctance	気が進まない	reluctance	noun	core	2587
reaction	reaction	反応	react	noun	core	2588
reluctant	reluctant	気が進まない	reluctant	adjective	core	2589
reality	reality	現実	reality	noun	core	2590
reflect	reflect	反映する	reflect	verb	core	2591
reluctantly	reluctantly	しぶしぶ	reluctant	adverb	core	2592
realization	realization	実現	realize	noun	core	2593
reflection	reflection	反射	reflect	noun	core	2594
rely	rely	頼る	re	adverb	core	2595
realize	realize	気づく	realize	verb	core	2596
reflex	reflex	反射神経	reflex	noun	core	2597
remark	remark	コメント	remark	noun	core	2598
realm	realm	レルム	realm	noun	core	2599
reform	reform	改革	reform	noun	core	2600
remarkable	remarkable	注目に値する	remark	verb	core	2601
re	re	再	re	other	core	2602
reformation	reformation	改革	reformation	noun	core	2603
remedy	remedy	治療法	remedy	noun	core	2604
reason	reason	理由	reason	noun	core	2605
refrain	refrain	控える	refrain	verb	core	2606
remind	remind	思い出させる	remind	verb	core	2607
reasonable	reasonable	合理的な	reason	adjective	core	2608
refuge	refuge	避難所	refuge	noun	core	2609
reminder	reminder	リマインダー	remind	noun	core	2610
reassurance	reassurance	安心感	reassure	noun	core	2611
refugee	refugee	難民	refugee	noun	core	2612
remote	remote	リモート	remote	noun	core	2613
reassure	reassure	安心させる	reassure	verb	core	2614
refusal	refusal	拒否	refuse	adjective	core	2615
removal	removal	除去	remove	adjective	core	2616
refuse	refuse	拒否する	refuse	verb	core	2617
remove	remove	削除する	remove	verb	core	2618
reassuring	reassuring	安心させる	reassuring	verb	core	2619
rebel	rebel	反逆者	rebel	noun	core	2620
regain	regain	取り戻す	regain	verb	core	2621
render	render	レンダリングする	render	verb	core	2622
rebellion	rebellion	反乱	rebellion	other	core	2623
regard	regard	考慮する	regard	verb	core	2624
renew	renew	更新する	renew	verb	core	2625
rebellious	rebellious	反抗的な	rebellious	adjective	core	2626
region	region	地域	region	other	core	2627
renewable	renewable	再生可能	renew	adjective	core	2628
recall	recall	思い出す	recall	verb	core	2629
regional	regional	地域的な	region	adjective	core	2630
renewal	renewal	リニューアル	renew	adjective	core	2631
rent	rent	家賃	rent	adjective	core	2632
recede	recede	後退する	recede	verb	core	2633
register	register	登録する	register	verb	core	2634
receive	receive	受け取る	receive	adjective	core	2635
registration	registration	登録	registration	noun	core	2636
rental	rental	レンタル	rent	adjective	core	2637
recent	recent	最近の	recent	adjective	core	2638
registry	registry	レジストリ	registry	other	core	2639
repair	repair	修理	repair	other	core	2640
recently	recently	最近	recent	adverb	core	2641
regret	regret	後悔する	regret	verb	core	2642
replace	replace	交換する	replace	verb	core	2643
reception	reception	受付	reception	noun	core	2644
regrettable	regrettable	残念な	regrettable	adjective	core	2645
replacement	replacement	交換	replace	noun	core	2646
represent	represent	表す	represent	adjective	core	2647
receptionist	receptionist	受付係	reception	noun	core	2648
regular	regular	定期的な	regular	adjective	core	2649
representative	representative	代表者	represent	adjective	core	2650
recess	recess	凹み	recess	other	core	2651
regularly	regularly	定期的に	regular	adverb	core	2652
recession	recession	不況	recess	noun	core	2653
regulate	regulate	規制する	regulate	verb	core	2654
reproach	reproach	非難する	reproach	verb	core	2655
recipe	recipe	レシピ	recipe	other	core	2656
regulation	regulation	規制	regulate	noun	core	2657
reproduce	reproduce	再現する	reproduce	verb	core	2658
recipient	recipient	受信者	recipient	adjective	core	2659
reign	reign	統治する	reign	verb	core	2660
reinforce	reinforce	補強する	reinforce	verb	core	2661
republic	republic	共和国	republic	adjective	core	2662
recite	recite	朗読する	recite	verb	core	2663
reinforcement	reinforcement	補強	reinforce	noun	core	2664
reputation	reputation	評判	repute	noun	core	2665
reckless	reckless	無謀な	reckless	adjective	core	2666
reject	reject	拒否する	reject	verb	core	2667
repute	repute	評判	repute	noun	core	2668
request	request	リクエスト	request	noun	core	2669
require	require	必要とする	require	verb	core	2670
requirement	requirement	要件	require	noun	core	2671
rescue	rescue	救助	rescue	noun	core	2672
resemblance	resemblance	類似性	resemble	noun	core	2673
resemble	resemble	似ている	resemble	verb	core	2674
resent	resent	再送信しました	resent	adjective	core	2675
resentment	resentment	憤り	resent	noun	core	2676
reservation	reservation	予約	reserve	noun	core	2677
reserve	reserve	予約	reserve	noun	core	2678
reserved	reserved	予約済み	reserved	verb	core	2679
reside	reside	住んでいる	reside	verb	core	2680
residence	residence	住居	reside	noun	core	2681
resident	resident	居住者	reside	adjective	core	2682
resign	resign	辞任する	resign	verb	core	2683
resignation	resignation	辞任	resignation	noun	core	2684
resist	resist	「	resist	noun	core	2685
resistance	resistance	抵抗	resist	noun	core	2686
resistant	resistant	耐性のある	resist	adjective	core	2687
resolute	resolute	毅然とした	resolute	other	core	2688
resolution	resolution	解像度	resolute	noun	core	2689
resolve	resolve	解決する	resolve	verb	core	2690
resort	resort	リゾート	resort	other	core	2691
resource	resource	リソース	resource	other	core	2692
resourceful	resourceful	機知に富んだ	resourceful	adjective	core	2693
respect	respect	尊重する	respect	verb	core	2694
respectful	respectful	敬意を持って	respectful	adjective	core	2695
respectively	respectively	それぞれ	respectively	adverb	core	2696
respond	respond	応答する	respond	verb	core	2697
response	response	応答	response	other	core	2698
responsibility	responsibility	責任	responsibility	noun	core	2699
responsible	responsible	責任のある	response	adjective	core	2700
restoration	restoration	修復	restore	noun	core	2701
restore	restore	復元する	restore	verb	core	2702
restrain	restrain	抑制する	restrain	verb	core	2703
restraint	restraint	拘束	restraint	other	core	2704
restrict	restrict	制限する	restrict	verb	core	2705
restriction	restriction	制限	restrict	noun	core	2706
restrictive	restrictive	制限的な	restrict	adjective	core	2707
resume	resume	履歴書	resume	other	core	2708
resumption	resumption	再開	resumption	noun	core	2709
retail	retail	小売	retail	other	core	2710
retailer	retailer	小売業者	retail	noun	core	2711
retain	retain	保持する	retain	verb	core	2712
retainable	retainable	保持可能	retain	adjective	core	2713
retention	retention	保持	retention	noun	core	2714
retire	retire	引退する	retire	verb	core	2715
retiree	retiree	退職者	retiree	noun	core	2716
retirement	retirement	退職	retire	noun	core	2717
retreat	retreat	撤退	retreat	other	core	2718
retrieval	retrieval	検索	retrieve	adjective	core	2719
retrieve	retrieve	取得する	retrieve	verb	core	2720
retrospect	retrospect	振り返る	retrospect	verb	core	2721
retrospective	retrospective	回顧的	retrospect	adjective	core	2722
reunion	reunion	再会	reunion	noun	core	2723
reveal	reveal	明らかにする	reveal	verb	core	2724
revelation	revelation	啓示	revelation	noun	core	2725
revenge	revenge	復讐	revenge	noun	core	2726
revenue	revenue	収益	revenue	noun	core	2727
reverse	reverse	逆に	reverse	noun	core	2728
reversible	reversible	リバーシブル	reverse	adjective	core	2729
review	review	レビュー	review	noun	core	2730
reviewer	reviewer	査読者	review	noun	core	2731
revise	revise	修正する	revise	verb	core	2732
revision	revision	リビジョン	revise	noun	core	2733
revival	revival	復活	revive	adjective	core	2734
revive	revive	復活する	revive	verb	core	2735
revolt	revolt	反乱	revolt	noun	core	2736
revolution	revolution	革命	revolution	noun	core	2737
revolutionary	revolutionary	革命的	revolution	adjective	core	2738
revolver	revolver	リボルバー	revolver	noun	core	2739
reward	reward	報酬	reward	adverb	core	2740
rewarding	rewarding	やりがいのある	rewarding	verb	core	2741
rhetoric	rhetoric	レトリック	rhetoric	adjective	core	2742
rhetorical	rhetorical	修辞的な	rhetoric	adjective	core	2743
rhyme	rhyme	韻を踏む	rhyme	verb	core	2744
ridicule	ridicule	嘲笑する	ridicule	verb	core	2745
ridiculous	ridiculous	ばかばかしい	ridicule	adjective	core	2746
right	right	そうだよ	right	adjective	core	2747
rigid	rigid	硬い	rigid	noun	core	2748
rigidity	rigidity	剛性	rigid	noun	core	2749
rigorous	rigorous	厳格な	rigorous	adjective	core	2750
riot	riot	暴動	riot	noun	core	2751
ripe	ripe	熟した	ripe	noun	core	2752
ripen	ripen	熟す	ripen	verb	core	2753
rite	rite	儀式	rite	noun	core	2754
ritual	ritual	儀式	ritual	adjective	core	2755
roam	roam	徘徊する	roam	verb	core	2756
roar	roar	咆哮	roar	noun	core	2757
rob	rob	強盗	rob	verb	core	2758
robber	robber	強盗	robber	noun	core	2759
robbery	robbery	強盗	robbery	noun	core	2760
rot	rot	腐る	rot	verb	core	2761
rotate	rotate	回転させる	rotate	verb	core	2762
rotation	rotation	回転	rotate	noun	core	2763
rotten	rotten	腐った	rotten	verb	core	2764
rough	rough	荒い	rough	noun	core	2765
roughly	roughly	おおよそ	rough	adverb	core	2766
routine	routine	ルーティン	routine	noun	core	2767
row	row	行	row	noun	core	2768
royal	royal	ロイヤル	royal	adjective	core	2769
royalty	royalty	王族	royalty	noun	core	2770
rub	rub	こする	rub	verb	core	2771
rubbish	rubbish	ゴミ	rubbish	adjective	core	2772
rude	rude	失礼な	rude	adjective	core	2773
ruin	ruin	破滅	ruin	noun	core	2774
rumor	rumor	噂	rumor	noun	core	2775
rural	rural	田舎の	rural	adjective	core	2776
rush	rush	急ぐ	rush	verb	core	2777
rustic	rustic	素朴な	rustic	adjective	core	2778
ruthless	ruthless	無慈悲な	ruthless	adjective	core	2779
ruthlessly	ruthlessly	容赦なく	ruthless	adverb	core	2780
sacred	sacred	神聖な	sacred	adjective	core	2781
sacrifice	sacrifice	犠牲	sacrifice	noun	core	2782
sanction	sanction	制裁	sanction	noun	core	2783
satisfaction	satisfaction	満足	satisfaction	noun	core	2784
satisfactory	satisfactory	満足のいく	satisfactory	adjective	core	2785
satisfied	satisfied	満足	satisfied	verb	core	2786
satisfy	satisfy	満足させる	satisfy	verb	core	2787
savage	savage	野蛮な	savage	noun	core	2788
savagery	savagery	野蛮な	savagery	noun	core	2789
scan	scan	スキャン	scan	noun	core	2790
scanning	scanning	スキャン	scanning	verb	core	2791
scarce	scarce	希少な	scarce	adjective	core	2792
scarcely	scarcely	ほとんどない	scarce	adverb	core	2793
scarcity	scarcity	希少性	scarce	noun	core	2794
scare	scare	怖い	scare	other	core	2795
scary	scary	怖い	scary	adjective	core	2796
scatter	scatter	散らばる	scatter	verb	core	2797
scattered	scattered	散らばった	scattered	other	core	2798
scene	scene	シーン	scene	other	core	2799
scenery	scenery	風景	scenery	noun	core	2800
scenic	scenic	風光明媚な	scenic	adjective	core	2801
scent	scent	香り	scent	adjective	core	2802
scheme	scheme	スキーム	scheme	other	core	2803
settle	settle	解決する	settle	verb	core	2804
science	science	科学	science	noun	core	2805
settlement	settlement	決済	settle	noun	core	2806
skeptical	skeptical	懐疑的	skeptic	adjective	core	2807
scientific	scientific	科学的	scientific	adjective	core	2808
severe	severe	厳しい	severe	other	core	2809
skepticism	skepticism	懐疑論	skeptic	noun	core	2810
scientist	scientist	科学者	scientist	noun	core	2811
severity	severity	重大度	severe	noun	core	2812
skill	skill	スキル	skill	other	core	2813
scope	scope	範囲	scope	other	core	2814
sew	sew	縫う	sew	verb	core	2815
skilled	skilled	熟練した	skilled	other	core	2816
scorn	scorn	軽蔑する	scorn	verb	core	2817
sewage	sewage	下水	sewage	noun	core	2818
skillful	skillful	上手な	skillful	adjective	core	2819
scornful	scornful	軽蔑的な	scornful	adjective	core	2820
sewing	sewing	縫製	sewing	other	core	2821
slap	slap	平手打ち	slap	other	core	2822
scratch	scratch	スクラッチ	scratch	other	core	2823
shade	shade	日陰	shade	other	core	2824
slaughter	slaughter	屠殺	slaughter	other	core	2825
slave	slave	奴隷	slave	other	core	2826
script	script	スクリプト	script	other	core	2827
shallow	shallow	浅い	shallow	other	core	2828
slavery	slavery	奴隷制度	slavery	noun	core	2829
lavish	lavish	贅沢な	lavish	adjective	core	2830
scrub	scrub	スクラブ	scrub	other	core	2831
shame	shame	恥	shame	noun	core	2832
slender	slender	細い	slender	adjective	core	2833
scrutiny	scrutiny	精査	scrutiny	noun	core	2834
share	share	シェアする	share	verb	core	2835
shameful	shameful	恥ずかしい	shameful	adjective	core	2836
slight	slight	わずかな	slight	adjective	core	2837
sculptor	sculptor	彫刻家	sculptor	noun	core	2838
shave	shave	剃る	shave	verb	core	2839
slightly	slightly	わずかに	slight	adverb	core	2840
sculpture	sculpture	彫刻	sculpture	noun	core	2841
shed	shed	小屋	shed	verb	core	2842
soak	soak	浸す	soak	verb	core	2843
seal	seal	シール	seal	adjective	core	2844
sheer	sheer	薄手の	sheer	adjective	core	2845
soar	soar	急上昇する	soar	verb	core	2846
search	search	検索	search	noun	core	2847
shelter	shelter	シェルター	shelter	noun	core	2848
sober	sober	地味な	sober	adjective	core	2849
secondary	secondary	二次的	secondary	adjective	core	2850
shield	shield	盾	shield	noun	core	2851
sobriety	sobriety	飲酒	sobriety	noun	core	2852
secretary	secretary	秘書	secretary	adjective	core	2853
shiver	shiver	震える	shiver	verb	core	2854
sociable	sociable	社交的な	sociable	adjective	core	2855
secure	secure	安全な	secure	adjective	core	2856
shivery	shivery	震える	shivery	adjective	core	2857
social	social	社会的	social	adjective	core	2858
security	security	セキュリティ	secure	noun	core	2859
shrink	shrink	縮める	shrink	verb	core	2860
socialize	socialize	社交する	social	verb	core	2861
seek	seek	求める	seek	verb	core	2862
shrinkage	shrinkage	収縮	shrinkage	noun	core	2863
society	society	社会	society	noun	core	2864
segment	segment	セグメント	segment	noun	core	2865
sibling	sibling	兄弟	sibling	noun	core	2866
sociological	sociological	社会学的	sociological	adjective	core	2867
seize	seize	つかむ	seize	verb	core	2868
sociologist	sociologist	社会学者	sociologist	noun	core	2869
seizure	seizure	発作	seizure	other	core	2870
seldom	seldom	めったにない	seldom	noun	core	2871
sigh	sigh	ため息をつく	sigh	verb	core	2872
sight	sight	視力	sight	other	core	2873
sociology	sociology	社会学	sociology	other	core	2874
select	select	選択する	select	verb	core	2875
sign	sign	サイン	sign	other	core	2876
sole	sole	ソール	sole	other	core	2877
selection	selection	選択	select	noun	core	2878
signature	signature	署名	signature	other	core	2879
solemn	solemn	厳粛な	solemn	adjective	core	2880
self-evident	self-evident	自明のこと	self-evident	adjective	core	2881
significance	significance	重要性	significance	noun	core	2882
solemnity	solemnity	厳粛さ	solemn	noun	core	2883
significant	significant	重要な	significant	adjective	core	2884
solid	solid	固体	solid	other	core	2885
self-sufficiency	self-sufficiency	自給自足	self-sufficiency	phrase	core	2886
solidity	solidity	堅牢性	solid	noun	core	2887
selfish	selfish	利己的な	selfish	adjective	core	2888
selfishness	selfishness	利己主義	selfish	noun	core	2889
semester	semester	学期	semester	other	core	2890
signify	signify	意味する	signify	verb	core	2891
similar	similar	似たような	similar	adjective	core	2892
solitary	solitary	孤独な	solitary	adjective	core	2893
solitude	solitude	孤独	solitude	other	core	2894
solution	solution	解決策	solution	noun	core	2895
senate	senate	上院	senate	other	core	2896
similarity	similarity	類似性	similar	noun	core	2897
solve	solve	解決する	solve	verb	core	2898
senator	senator	上院議員	senate	noun	core	2899
similarly	similarly	同様に	similar	adverb	core	2900
soothe	soothe	なだめる	soothe	verb	core	2901
sensation	sensation	感覚	sense	noun	core	2902
simultaneous	simultaneous	同時	simultaneous	adjective	core	2903
sensational	sensational	センセーショナルな	sense	adjective	core	2904
simultaneously	simultaneously	同時に	simultaneous	adverb	core	2905
soothing	soothing	なだめるような	soothing	adjective	core	2906
sense	sense	感覚	sense	noun	core	2907
in	in	中で	in	other	core	2908
sophisticated	sophisticated	洗練された	sophisticated	verb	core	2909
sensibility	sensibility	感性	sensibility	noun	core	2910
sincere	sincere	誠実な	sincere	adjective	core	2911
sophistication	sophistication	洗練	sophistication	noun	core	2912
sensible	sensible	賢明な	sense	adjective	core	2913
sincerely	sincerely	心から	sincere	adverb	core	2914
sore	sore	痛い	sore	noun	core	2915
sorrow	sorrow	悲しみ	sorrow	noun	core	2916
sentimental	sentimental	感傷的な	sentiment	adjective	core	2917
sincerity	sincerity	誠実さ	sincere	noun	core	2918
sorrowful	sorrowful	悲しい	sorrowful	adjective	core	2919
sensitivity	sensitivity	感度	sensitivity	noun	core	2920
sinful	sinful	罪深い	sinful	adjective	core	2921
sound	sound	音	sound	adjective	core	2922
sensory	sensory	感覚的な	sense	noun	core	2923
singular	singular	単数形	singular	noun	core	2924
sentiment	sentiment	感情	sentiment	noun	core	2925
singularity	singularity	特異点	singular	noun	core	2926
sour	sour	酸っぱい	sour	noun	core	2927
situated	situated	位置する	situated	verb	core	2928
sovereign	sovereign	主権者	sovereign	noun	core	2929
sovereignty	sovereignty	主権	sovereignty	noun	core	2930
sequence	sequence	シーケンス	sequence	noun	core	2931
situation	situation	状況	situation	noun	core	2932
soy	soy	大豆	soy	noun	core	2933
sequential	sequential	順次	sequential	adjective	core	2934
skeleton	skeleton	スケルトン	skeleton	noun	core	2935
soybeans	soybeans	大豆	soybeans	noun	core	2936
session	session	セッション	session	noun	core	2937
skeptic	skeptic	懐疑的	skeptic	adjective	core	2938
space	space	スペース	space	noun	core	2939
stain	stain	汚れ	stain	noun	core	2940
strict	strict	厳格な	strict	adjective	core	2941
spacious	spacious	広々とした	spacious	adjective	core	2942
stainless	stainless	ステンレス	stainless	adjective	core	2943
strictly	strictly	厳密に	strict	adverb	core	2944
spans	spans	スパン	spans	noun	core	2945
take	take	取る	take	verb	core	2946
strife	strife	争い	strife	noun	core	2947
spare	spare	予備	spare	noun	core	2948
stall	stall	ストール	stall	noun	core	2949
strip	strip	ストリップ	strip	noun	core	2950
sparkle	sparkle	輝く	sparkle	verb	core	2951
staple	staple	ステープル	staple	noun	core	2952
strive	strive	努力する	strive	verb	core	2953
sparkling	sparkling	輝く	sparkling	verb	core	2954
stare	stare	見つめる	stare	verb	core	2955
stroke	stroke	脳卒中	stroke	noun	core	2956
spatial	spatial	空間的な	spatial	adjective	core	2957
startle	startle	びっくりする	startle	verb	core	2958
structural	structural	構造的な	structure	adjective	core	2959
specialist	specialist	専門家	specialize	noun	core	2960
startling	startling	驚くべき	startling	other	core	2961
structure	structure	構造	structure	other	core	2962
specialize	specialize	専門化する	specialize	verb	core	2963
starvation	starvation	飢餓	starve	noun	core	2964
struggle	struggle	闘争	struggle	other	core	2965
specially	specially	特別に	specially	adverb	core	2966
starve	starve	餓死する	starve	verb	core	2967
stubborn	stubborn	頑固な	stubborn	adjective	core	2968
specialty	specialty	専門	specialty	noun	core	2969
state	state	状態	state	other	core	2970
stuff	stuff	もの	stuff	adjective	core	2971
species	species	種	species	other	core	2972
statement	statement	声明	state	noun	core	2973
stumble	stumble	つまずく	stumble	verb	core	2974
specific	specific	具体的な	specific	adjective	core	2975
specifically	specifically	具体的には	specifically	adverb	core	2976
statesman	statesman	政治家	statesman	noun	core	2977
static	static	静的	static	adjective	core	2978
subcategory	subcategory	サブカテゴリー	subcategory	noun	core	2979
subject	subject	件名	subject	other	core	2980
specification	specification	仕様	specification	noun	core	2981
statistical	statistical	統計的	statistical	adjective	core	2982
subjective	subjective	主観的な	subject	adjective	core	2983
specimen	specimen	標本	specimen	verb	core	2984
statistics	statistics	統計	statistics	other	core	2985
submission	submission	提出	submission	noun	core	2986
submissive	submissive	従順な	submissive	adjective	core	2987
spectacle	spectacle	スペクタクル	spectacle	other	core	2988
status	status	ステータス	status	other	core	2989
spectacular	spectacular	素晴らしい	spectacular	other	core	2990
steadily	steadily	着実に	steadily	adverb	core	2991
submit	submit	提出する	submit	verb	core	2992
spectator	spectator	観客	spectator	other	core	2993
steadiness	steadiness	安定性	steadiness	noun	core	2994
subordinate	subordinate	部下	subordinate	other	core	2995
speculate	speculate	推測する	speculate	verb	core	2996
steady	steady	安定した	steady	other	core	2997
subscribe	subscribe	購読する	subscribe	verb	core	2998
speculation	speculation	推測	speculate	noun	core	2999
steep	steep	急な	steep	adjective	core	3000
subscription	subscription	サブスクリプション	subscription	noun	core	3001
speculative	speculative	投機的な	speculate	adjective	core	3002
steeply	steeply	急に	steep	adverb	core	3003
subsequent	subsequent	その後の	subsequent	adjective	core	3004
spell	spell	呪文	spell	noun	core	3005
steer	steer	操縦する	steer	verb	core	3006
subsequently	subsequently	その後	subsequent	adverb	core	3007
sphere	sphere	球体	sphere	noun	core	3008
steering	steering	ステアリング	steering	verb	core	3009
substance	substance	物質	substance	noun	core	3010
spherical	spherical	球状の	spherical	adjective	core	3011
stem	stem	幹	stem	noun	core	3012
substantial	substantial	かなりの	substantial	adjective	core	3013
spill	spill	こぼれる	spill	verb	core	3014
stereotype	stereotype	固定観念	stereotype	noun	core	3015
substitute	substitute	代用	substitute	noun	core	3016
spin	spin	スピン	spin	noun	core	3017
spirit	spirit	精神	spirit	noun	core	3018
stereotypical	stereotypical	典型的な	stereotypical	adjective	core	3019
stern	stern	船尾	stern	adjective	core	3020
substitution	substitution	置換	substitute	noun	core	3021
subtle	subtle	微妙な	subtle	adjective	core	3022
spiritual	spiritual	精神的な	spiritual	adjective	core	3023
stick	stick	スティック	stick	noun	core	3024
subtlety	subtlety	繊細さ	subtlety	noun	core	3025
suburb	suburb	郊外	suburb	noun	core	3026
splendid	splendid	素晴らしい	splendid	adjective	core	3027
stimulate	stimulate	刺激する	stimulate	verb	core	3028
suburban	suburban	郊外	suburban	noun	core	3029
splendor	splendor	素晴らしさ	splendor	noun	core	3030
stimulus	stimulus	刺激	stimulus	noun	core	3031
succeed	succeed	成功する	succeed	verb	core	3032
split	split	分割	split	noun	core	3033
stir	stir	かき混ぜる	stir	verb	core	3034
success	success	成功	success	other	core	3035
spoil	spoil	台無しにする	spoil	verb	core	3036
stirring	stirring	かき混ぜる	stirring	verb	core	3037
successful	successful	成功した	successful	adjective	core	3038
spoilage	spoilage	腐敗	spoilage	noun	core	3039
stock	stock	在庫	stock	other	core	3040
succession	succession	相続	success	noun	core	3041
spontaneous	spontaneous	自発的	spontaneous	adjective	core	3042
store	store	店	store	other	core	3043
successive	successive	連続した	success	adjective	core	3044
spontaneity	spontaneity	自発性	spontaneous	noun	core	3045
straightforward	straightforward	率直な	straightforward	adverb	core	3046
suck	suck	吸う	suck	verb	core	3047
spontaneously	spontaneously	自発的に	spontaneous	adverb	core	3048
sue	sue	訴える	sue	verb	core	3049
spouse	spouse	配偶者	spouse	noun	core	3050
strain	strain	ひずみ	strain	other	core	3051
suffer	suffer	苦しむ	suffer	verb	core	3052
sprawl	sprawl	広がる	sprawl	verb	core	3053
strategic	strategic	戦略的	strategic	adjective	core	3054
suffering	suffering	苦しみ	suffering	other	core	3055
spray	spray	スプレー	spray	other	core	3056
strategy	strategy	戦略	strategy	other	core	3057
sufficiency	sufficiency	十分	sufficiency	other	core	3058
spread	spread	広がる	spread	verb	core	3059
stray	stray	はぐれ	stray	other	core	3060
sufficient	sufficient	十分な	sufficient	adjective	core	3061
squeeze	squeeze	絞る	squeeze	verb	core	3062
stress	stress	ストレス	stress	other	core	3063
suggest	suggest	提案する	suggest	verb	core	3064
stability	stability	安定性	stability	noun	core	3065
stressful	stressful	ストレスフルな	stressful	adjective	core	3066
suggestion	suggestion	提案	suggest	noun	core	3067
stabilize	stabilize	安定させる	stabilize	verb	core	3068
stretch	stretch	ストレッチ	stretch	other	core	3069
suggestive	suggestive	思わせぶりな	suggest	adjective	core	3070
stable	stable	安定した	stable	adjective	core	3071
stretcher	stretcher	担架	stretch	noun	core	3072
suicide	suicide	自殺	suicide	other	core	3073
sustain	sustain	維持する	sustain	verb	core	3074
suit	suit	スーツ	suit	noun	core	3075
suitable	suitable	適切な	suit	adjective	core	3076
sustainability	sustainability	持続可能性	sustainability	noun	core	3077
tender	tender	入札	tend	noun	core	3078
tense	tense	緊張した	tense	noun	core	3079
sustainable	sustainable	持続可能な	sustain	adjective	core	3080
tension	tension	緊張	tend	noun	core	3081
sum	sum	合計	sum	noun	core	3082
summarize	summarize	要約する	summarize	verb	core	3083
swallow	swallow	飲み込む	swallow	verb	core	3084
term	term	期間	term	noun	core	3085
swear	swear	誓う	swear	verb	core	3086
terminal	terminal	端子	terminal	adjective	core	3087
summary	summary	概要	summary	adjective	core	3088
sweep	sweep	スイープ	sweep	noun	core	3089
terminology	terminology	用語集	terminology	noun	core	3090
summon	summon	召喚する	summon	verb	core	3091
superficial	superficial	表面的な	superficial	adjective	core	3092
swell	swell	うねる	swell	verb	core	3093
terrify	terrify	怖がらせる	terrify	verb	core	3094
superfluous	superfluous	余計な	superfluous	adjective	core	3095
swift	swift	素早い	swift	noun	core	3096
terrifying	terrifying	恐ろしい	terrifying	verb	core	3097
swing	swing	スイング	swing	noun	core	3098
territorial	territorial	領土的な	territory	adjective	core	3099
superior	superior	優れた	superior	noun	core	3100
symbol	symbol	シンボル	symbol	noun	core	3101
territory	territory	領土	territory	noun	core	3102
superiority	superiority	優位性	superior	noun	core	3103
symbolic	symbolic	象徴的な	symbolic	adjective	core	3104
terror	terror	テロ	terror	noun	core	3105
superstition	superstition	迷信	superstition	noun	core	3106
symbolize	symbolize	象徴する	symbol	verb	core	3107
testify	testify	証言する	testify	verb	core	3108
superstitious	superstitious	迷信深い	superstitious	adjective	core	3109
symmetrical	symmetrical	対称的な	symmetrical	adjective	core	3110
testimony	testimony	証言	testimony	noun	core	3111
supervise	supervise	監督する	supervise	verb	core	3112
supervision	supervision	監督	supervise	noun	core	3113
symmetry	symmetry	対称性	symmetry	noun	core	3114
supervisors	supervisors	監督者	supervisors	noun	core	3115
sympathetic	sympathetic	同情的な	sympathetic	adjective	core	3116
textile	textile	繊維	textile	noun	core	3117
supplement	supplement	補足	supplement	noun	core	3118
sympathize	sympathize	同情する	sympathize	verb	core	3119
supplementary	supplementary	補足	supplement	adjective	core	3120
sympathy	sympathy	同情	sympathy	noun	core	3121
theoretical	theoretical	理論的	theoretical	adjective	core	3122
supply	supply	供給	supply	adverb	core	3123
symptom	symptom	症状	symptom	noun	core	3124
theory	theory	理論	theory	noun	core	3125
syndrome	syndrome	症候群	syndrome	noun	core	3126
therapeutic	therapeutic	治療的な	therapeutic	adjective	core	3127
suppose	suppose	推測する	suppose	verb	core	3128
supposedly	supposedly	おそらく	supposedly	adverb	core	3129
synthesis	synthesis	合成	synthesis	noun	core	3130
therapist	therapist	セラピスト	therapist	noun	core	3131
supposition	supposition	仮定	suppose	noun	core	3132
synthesize	synthesize	合成する	synthesize	verb	core	3133
therapy	therapy	セラピー	therapy	noun	core	3134
suppress	suppress	抑制する	suppress	verb	core	3135
thereby	thereby	それによって	thereby	adverb	core	3136
suppression	suppression	抑制	suppress	noun	core	3137
therefore	therefore	したがって	therefore	adverb	core	3138
suppressive	suppressive	抑制的な	suppress	adjective	core	3139
tablet	tablet	タブレット	tablet	noun	core	3140
thermometer	thermometer	温度計	thermometer	noun	core	3141
supremacy	supremacy	覇権	supremacy	noun	core	3142
taboo	taboo	タブー	taboo	noun	core	3143
thesis	thesis	論文	thesis	noun	core	3144
supreme	supreme	至高の	supreme	adjective	core	3145
tackle	tackle	タックル	tackle	noun	core	3146
thick	thick	厚い	thick	noun	core	3147
surface	surface	表面	surface	noun	core	3148
